Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Garage Type,Garage Yr Blt,Garage Finish,Garage Area,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
55,80,RL,67.0,13300,1,0,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,326.0,1,0.0,58.0,384.0,GasA,5,1,SBrkr,744,630,0,1374,1.0,0.0,2,1,3,1,4,7,Typ,1,BuiltIn,2004.0,3,400.0,2,100,0,0,0,0,0,0,NA,0,6,2010,WD ,184500
2104,60,RL,69.0,9588,1,0,2,Lvl,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,Stone,270.0,4,3,PConc,5,3,1,1,0.0,1,0.0,1482.0,1482.0,GasA,5,1,SBrkr,1482,1092,0,2574,0.0,0.0,2,1,3,1,5,10,Typ,1,BuiltIn,2007.0,3,868.0,2,0,148,0,0,0,0,0,NA,0,11,2007,New,276000
1682,160,RL,24.0,2308,1,0,3,Lvl,AllPub,Corner,2,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,556.0,1,0.0,248.0,804.0,GasA,3,1,SBrkr,804,744,0,1548,1.0,0.0,2,1,3,1,4,7,Typ,1,Detchd,1976.0,1,440.0,2,48,0,0,0,0,0,0,NA,0,7,2007,WD ,155000
977,20,RL,83.0,13383,1,0,2,Lvl,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,5,5,1969,2000,Hip,CompShg,HdBoard,HdBoard,BrkFace,176.0,3,3,CBlock,3,3,1,4,594.0,1,0.0,594.0,1188.0,GasA,5,1,SBrkr,1404,0,0,1404,0.0,0.0,2,0,3,1,3,7,Typ,1,Attchd,1969.0,1,504.0,2,0,16,0,0,0,0,0,NA,0,3,2009,WD ,160000
2548,60,RL,85.0,9350,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,2Story,5,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,360.0,1,0.0,360.0,720.0,GasA,4,1,SBrkr,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,Typ,1,Attchd,1964.0,3,480.0,2,0,32,240,0,0,0,0,NA,0,7,2006,WD ,157500
340,20,RL,76.0,9892,1,0,3,Lvl,AllPub,Inside,1,Mitchel,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,4,4,6,1341.0,2,284.0,54.0,1679.0,GasA,5,1,SBrkr,1803,0,0,1803,1.0,1.0,2,1,3,1,4,6,Typ,2,Attchd,1994.0,1,482.0,2,129,64,222,0,0,0,2,NA,0,2,2010,WD ,285000
1487,90,RL,67.0,8777,1,0,3,Lvl,AllPub,Inside,2,Edwards,Feedr,Norm,Duplex,1.5Fin,5,7,1900,2003,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,1,5,1084.0,1,0.0,188.0,1272.0,GasA,4,1,SBrkr,1272,928,0,2200,2.0,0.0,2,2,4,2,3,9,Typ,0,NA,0.0,0,0.0,0,0,70,0,0,0,0,4,NA,0,9,2008,WD ,145900
1423,80,RL,85.0,10541,1,0,2,Lvl,AllPub,Corner,2,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,672.0,672.0,GasA,5,1,SBrkr,1302,735,0,2037,0.0,0.0,2,1,3,1,4,8,Typ,1,Attchd,1996.0,3,472.0,2,100,33,0,0,0,0,0,NA,0,2,2008,WD ,229000
1342,20,RM,99.0,5940,1,0,2,Lvl,AllPub,FR3,2,BrkSide,Feedr,Norm,1Fam,1Story,4,7,1946,1950,Gable,CompShg,MetalSd,CBlock,None,0.0,3,3,PConc,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,FuseA,896,0,0,896,0.0,0.0,1,0,2,1,3,4,Typ,0,Detchd,1946.0,1,280.0,2,0,0,0,0,0,0,3,NA,0,4,2008,ConLD,79000
1949,50,RL,60.0,10284,1,0,3,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,1.5Fin,4,7,1925,1993,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,2,5,1030.0,2,66.0,55.0,1151.0,GasA,5,1,SBrkr,845,436,0,1281,1.0,0.0,2,0,1,1,3,6,Mod,0,Detchd,1978.0,1,580.0,2,0,0,0,0,0,0,0,NA,0,8,2007,WD ,128500
2444,60,RL,84.0,9660,1,0,2,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,242.0,4,3,PConc,4,3,1,6,791.0,1,0.0,253.0,1044.0,GasA,5,1,SBrkr,1079,897,0,1976,1.0,0.0,2,1,3,1,4,7,Typ,1,Attchd,1998.0,3,885.0,2,210,31,0,0,0,0,0,NA,0,2,2006,WD ,286000
345,60,RL,88.0,10179,1,0,2,Lvl,AllPub,Corner,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,5,847.0,1,0.0,98.0,945.0,GasA,5,1,SBrkr,945,663,0,1608,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,1997.0,3,470.0,2,252,30,0,0,0,0,0,NA,0,7,2009,WD ,189500
650,20,RL,75.0,9533,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,140.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,3,1,FuseA,1210,0,0,1210,0.0,0.0,1,1,2,1,3,7,Typ,0,Attchd,1953.0,3,616.0,2,208,0,100,0,0,0,3,NA,0,8,2009,ConLD,102900
192,50,RM,53.0,5830,1,0,3,Lvl,AllPub,Corner,2,BrkSide,Feedr,Feedr,1Fam,1.5Fin,5,6,1950,1997,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3,3,1,3,788.0,1,0.0,200.0,988.0,GasA,5,1,SBrkr,1030,582,0,1612,0.0,0.0,1,1,3,1,3,7,Typ,0,Detchd,1950.0,1,363.0,2,0,0,0,0,0,0,3,NA,0,3,2010,WD ,128500
1945,50,RL,0.0,12099,1,0,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1.5Fin,5,6,1953,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,2,1,2,198.0,1,0.0,1018.0,1216.0,GasA,5,1,SBrkr,1216,0,512,1728,1.0,0.0,1,0,3,1,3,7,Typ,1,Attchd,1953.0,1,371.0,2,200,0,0,0,0,0,2,NA,0,6,2007,WD ,156000
2277,60,RL,88.0,12665,1,0,2,Lvl,AllPub,Inside,2,Timber,Norm,Norm,1Fam,2Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,245.0,4,3,PConc,4,4,4,1,0.0,1,0.0,1094.0,1094.0,GasA,5,1,SBrkr,1133,1349,0,2482,0.0,0.0,2,1,4,1,4,9,Typ,1,BuiltIn,2005.0,3,642.0,2,144,39,0,0,0,0,0,NA,0,2,2007,WD ,281213
1266,20,RL,313.0,27650,1,0,1,HLS,AllPub,Inside,1,NAmes,PosA,Norm,1Fam,1Story,7,7,1960,2007,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,4,6,425.0,1,0.0,160.0,585.0,GasA,5,1,SBrkr,2069,0,0,2069,1.0,0.0,2,0,4,1,4,9,Typ,1,Attchd,1960.0,2,505.0,2,0,0,0,0,0,0,0,NA,0,11,2008,WD ,242000
674,20,RL,0.0,17600,1,0,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,3,3,1,4,1270.0,1,0.0,208.0,1478.0,GasA,5,1,FuseA,1478,0,0,1478,1.0,0.0,2,0,3,1,3,6,Typ,2,Attchd,1960.0,1,498.0,2,0,40,0,0,0,0,0,NA,0,12,2009,WD ,157500
2823,60,RL,62.0,7162,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,4,3,PConc,4,3,1,1,0.0,1,0.0,796.0,796.0,GasA,5,1,SBrkr,806,918,0,1724,0.0,0.0,2,1,3,1,4,8,Typ,1,BuiltIn,2003.0,3,616.0,2,168,57,0,0,0,0,0,NA,0,5,2006,WD ,196500
2772,20,RL,0.0,8685,1,0,2,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,2,6,846.0,1,0.0,579.0,1425.0,GasA,5,1,SBrkr,1425,0,0,1425,1.0,0.0,2,0,3,1,3,5,Typ,0,Attchd,1998.0,2,591.0,2,0,130,0,0,0,0,0,NA,0,5,2006,WD ,193000
2015,50,RM,52.0,6240,1,0,3,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1.5Fin,5,8,1939,1952,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,4,BrkTil,3,3,1,3,48.0,1,0.0,624.0,672.0,GasA,5,1,SBrkr,899,423,0,1322,1.0,0.0,1,0,4,1,3,7,Typ,0,Detchd,1939.0,1,280.0,2,0,0,0,0,0,0,3,NA,0,7,2007,WD ,132000
2642,70,RM,58.0,6451,1,1,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,2Story,7,7,1900,1970,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,3,3,Stone,3,3,1,3,208.0,1,0.0,504.0,712.0,GasA,4,1,SBrkr,848,580,0,1428,1.0,0.0,1,0,4,1,3,7,Typ,0,Detchd,1985.0,3,576.0,2,264,0,84,0,0,0,0,NA,0,5,2006,WD ,139900
144,20,RL,73.0,8760,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,1959,Hip,CompShg,MetalSd,MetalSd,BrkFace,220.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1194.0,1194.0,GasA,3,1,SBrkr,1194,0,0,1194,1.0,0.0,1,0,3,1,3,6,Typ,0,Attchd,1959.0,2,312.0,2,0,0,120,0,0,0,0,NA,0,4,2010,WD ,148000
1712,60,RL,0.0,12568,1,0,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,246.0,4,3,PConc,5,3,3,6,669.0,1,0.0,226.0,895.0,GasA,5,1,SBrkr,895,923,0,1818,1.0,0.0,2,1,3,1,5,8,Typ,1,Attchd,2007.0,3,774.0,2,196,104,0,0,0,0,0,NA,0,8,2007,New,281500
1708,60,RL,99.0,13069,1,0,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,502.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1706.0,1706.0,GasA,5,1,SBrkr,1718,1238,0,2956,0.0,0.0,2,1,5,1,5,11,Typ,1,BuiltIn,2004.0,2,916.0,2,194,50,0,0,0,0,0,NA,0,8,2007,WD ,342000
2890,80,RL,140.0,11080,1,0,3,Lvl,AllPub,Corner,2,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1975,1975,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,3,3,CBlock,3,3,3,6,576.0,1,0.0,552.0,1128.0,GasA,3,1,SBrkr,1210,0,0,1210,1.0,0.0,2,0,3,1,3,6,Typ,0,Attchd,1975.0,1,528.0,2,0,0,0,0,0,0,0,NA,0,5,2006,WD ,148000
1157,50,RL,70.0,10759,1,0,3,Lvl,AllPub,Corner,2,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,4,CBlock,4,3,1,2,190.0,5,811.0,0.0,1001.0,GasA,3,1,SBrkr,1001,640,0,1641,0.0,0.0,2,0,4,1,3,5,Typ,1,Detchd,1972.0,1,490.0,2,0,0,92,0,0,0,4,NA,0,7,2008,WD ,140000
2550,20,RL,69.0,8973,1,0,3,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1991,Gable,CompShg,Plywood,Plywood,BrkFace,85.0,3,3,CBlock,3,3,1,3,567.0,4,28.0,413.0,1008.0,GasA,3,1,FuseA,1053,0,0,1053,0.0,1.0,1,1,3,1,5,6,Typ,0,2Types,1998.0,2,750.0,2,0,80,0,180,0,0,1,NA,0,7,2006,WD ,150000
1104,60,RL,97.0,10990,1,0,2,Lvl,AllPub,CulDSac,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,5,3,1,6,851.0,1,0.0,213.0,1064.0,GasA,5,1,SBrkr,1064,1061,0,2125,1.0,0.0,2,1,4,1,4,12,Typ,2,Attchd,1996.0,2,576.0,2,168,0,0,0,0,0,0,NA,0,6,2008,WD ,279500
2183,180,RM,35.0,3675,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,3,3,PConc,4,3,4,6,467.0,1,0.0,80.0,547.0,GasA,5,1,SBrkr,1072,0,0,1072,1.0,0.0,1,0,2,1,4,5,Typ,0,Basment,2005.0,3,525.0,2,0,44,0,0,0,0,0,NA,0,5,2007,WD ,140000
2887,90,RL,65.0,8385,1,0,3,Lvl,AllPub,Inside,2,Mitchel,Norm,Norm,Duplex,1Story,6,5,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,2,1,0.0,1,0.0,1664.0,1664.0,GasA,3,1,SBrkr,1664,0,0,1664,0.0,0.0,2,0,4,2,3,10,Typ,0,2Types,1978.0,1,616.0,2,0,0,0,0,0,0,0,NA,0,10,2006,WD ,145000
29,120,RH,26.0,5858,1,0,2,Lvl,AllPub,FR2,2,NAmes,Norm,Norm,TwnhsE,1Story,7,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,1,6,1051.0,4,0.0,354.0,1405.0,GasA,5,1,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,Typ,1,Attchd,1999.0,3,511.0,2,203,68,0,0,0,0,0,NA,0,6,2010,WD ,184000
108,120,RL,40.0,3880,1,0,2,Lvl,AllPub,Inside,2,Greens,Norm,Norm,Twnhs,1Story,8,6,1978,1978,Gable,CompShg,Wd Sdng,Plywood,None,0.0,4,3,CBlock,4,3,4,6,1052.0,1,0.0,174.0,1226.0,GasA,3,1,SBrkr,1226,0,0,1226,1.0,0.0,1,0,1,1,4,4,Typ,1,Attchd,1978.0,3,484.0,2,223,78,0,0,0,0,0,NA,0,1,2010,WD ,206000
2286,160,RM,21.0,1504,1,0,3,Lvl,AllPub,Inside,2,MeadowV,Norm,Norm,Twnhs,2Story,4,4,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,CBlock,3,3,1,4,252.0,1,0.0,294.0,546.0,GasA,3,1,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,Typ,0,Attchd,1972.0,1,253.0,2,0,0,0,0,0,0,0,NA,0,5,2007,WD ,85500
1533,70,RL,74.0,11988,1,0,2,HLS,AllPub,Inside,1,Crawfor,Norm,Norm,1Fam,2Story,6,7,1934,1995,Hip,CompShg,Stucco,Stucco,None,0.0,3,3,CBlock,3,3,1,2,326.0,1,0.0,389.0,715.0,GasA,2,1,FuseA,849,811,0,1660,0.0,0.0,1,1,3,1,3,6,Typ,1,Detchd,1939.0,1,240.0,2,0,0,0,0,0,0,0,NA,0,8,2008,WD ,188700
376,20,RL,80.0,10928,1,0,3,Lvl,AllPub,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,6,6,1978,1986,Gable,CompShg,VinylSd,VinylSd,BrkFace,101.0,3,3,PConc,3,3,1,2,363.0,1,0.0,1064.0,1427.0,GasA,3,1,SBrkr,1671,0,0,1671,0.0,0.0,2,0,3,1,3,7,Typ,1,Attchd,1978.0,2,484.0,2,252,55,0,0,0,0,0,NA,0,8,2009,WD ,200000
800,80,RL,74.0,10778,1,0,2,Lvl,AllPub,Inside,2,SawyerW,Feedr,Norm,1Fam,SLvl,7,6,1990,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,1,6,460.0,5,286.0,308.0,1054.0,GasA,4,1,SBrkr,1061,0,0,1061,1.0,0.0,1,1,1,1,4,4,Typ,0,Attchd,1990.0,1,462.0,2,114,36,0,0,0,0,0,NA,0,7,2009,WD ,162000
1395,30,RL,60.0,10200,1,0,3,Lvl,AllPub,Inside,2,Sawyer,Norm,Norm,1Fam,1Story,5,8,1940,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,5,1,SBrkr,672,0,0,672,0.0,0.0,1,0,2,1,3,4,Typ,0,Detchd,1940.0,1,240.0,0,168,0,0,0,0,0,4,NA,0,8,2008,WD ,108000
388,20,RL,0.0,9373,1,0,2,Lvl,AllPub,CulDSac,2,NWAmes,PosN,Norm,1Fam,1Story,5,7,1975,1975,Gable,CompShg,HdBoard,HdBoard,BrkFace,161.0,3,3,CBlock,4,3,3,5,1333.0,2,168.0,120.0,1621.0,GasA,3,1,SBrkr,1621,0,0,1621,1.0,0.0,2,0,3,1,3,7,Typ,2,Attchd,1975.0,2,478.0,2,0,0,0,0,490,0,0,NA,0,6,2009,WD ,213000
1689,20,RL,93.0,12085,1,0,3,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,4,3,PConc,5,3,1,6,1004.0,1,0.0,730.0,1734.0,GasA,5,1,SBrkr,1734,0,0,1734,1.0,0.0,2,0,3,1,5,7,Typ,1,Attchd,2007.0,2,928.0,2,0,0,0,0,0,0,0,NA,0,11,2007,New,318000
716,75,RM,90.0,8100,1,0,3,Lvl,AllPub,Corner,2,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,849.0,849.0,GasA,3,0,FuseA,1075,1063,0,2138,0.0,0.0,2,0,2,3,3,11,Typ,0,Detchd,1910.0,1,360.0,0,40,156,0,0,0,0,3,NA,0,11,2009,WD ,106000
2737,70,RL,114.0,19950,1,0,3,Lvl,AllPub,Corner,2,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,PConc,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,5,1,SBrkr,1337,672,0,2009,0.0,0.0,2,0,4,1,3,8,Typ,2,2Types,1928.0,1,795.0,1,0,42,0,0,180,0,0,NA,0,12,2006,WD ,235000
120,20,RL,77.0,9320,1,0,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,4,5,1959,1959,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,1,5,569.0,1,0.0,381.0,950.0,GasA,2,1,SBrkr,1225,0,0,1225,1.0,0.0,1,1,3,1,3,6,Typ,0,NA,0.0,0,0.0,2,352,0,0,0,0,0,0,Shed,400,1,2010,WD ,128950
1230,20,RL,80.0,10197,1,0,2,Lvl,AllPub,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1961,1961,Gable,CompShg,WdShing,Wd Shng,BrkCmn,491.0,3,3,CBlock,3,3,1,5,288.0,3,374.0,700.0,1362.0,GasA,3,1,SBrkr,1362,0,0,1362,1.0,0.0,1,1,3,1,3,6,Typ,1,Attchd,1961.0,1,504.0,2,0,20,0,0,0,0,0,NA,0,6,2008,COD,163000
2047,50,RL,60.0,8160,1,0,3,Lvl,AllPub,Inside,2,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,5,312.0,1,0.0,444.0,756.0,GasA,2,0,FuseF,756,378,0,1134,1.0,0.0,1,1,3,1,3,7,Typ,0,Detchd,1940.0,1,240.0,1,0,0,0,0,0,0,0,NA,0,4,2007,WD ,126000
1293,50,RM,63.0,11426,1,0,3,Lvl,AllPub,Inside,2,OldTown,Norm,Norm,1Fam,1.5Fin,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1362.0,1362.0,GasA,5,1,SBrkr,1362,720,0,2082,0.0,0.0,2,1,3,1,4,6,Mod,0,Detchd,2003.0,1,484.0,0,280,238,0,0,0,0,0,NA,0,6,2008,WD ,200000
1915,50,RL,78.0,11344,1,0,3,Lvl,AllPub,Inside,2,NAmes,Feedr,Norm,1Fam,1.5Fin,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,3,3,CBlock,3,3,1,4,460.0,1,0.0,414.0,874.0,GasW,3,1,FuseA,874,650,0,1524,0.0,0.0,1,1,3,1,3,7,Typ,0,Attchd,1958.0,1,315.0,2,0,0,0,0,0,0,2,NA,0,7,2007,WD ,144000
1968,90,RL,80.0,8000,1,0,3,Lvl,AllPub,Corner,2,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,1800.0,1800.0,GasA,5,0,SBrkr,1800,0,0,1800,0.0,0.0,2,0,6,2,3,10,Typ,0,NA,0.0,0,0.0,2,0,0,0,0,0,0,0,NA,0,7,2007,WD ,141000
1766,60,RL,74.0,11002,1,0,2,Lvl,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,1048.0,1,0.0,341.0,1389.0,GasA,5,1,SBrkr,1411,1171,0,2582,1.0,0.0,2,1,4,1,4,9,Typ,1,Attchd,1998.0,3,758.0,2,286,60,0,0,0,0,0,NA,0,1,2007,WD ,322500
268,20,RL,48.0,12137,1,0,1,Lvl,AllPub,CulDSac,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1649.0,1649.0,GasA,5,1,SBrkr,1661,0,0,1661,0.0,0.0,2,0,3,1,4,6,Typ,0,Attchd,1998.0,2,598.0,2,0,34,0,0,0,0,0,NA,0,5,2010,WD ,224900
729,70,RL,144.0,21384,1,0,3,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,4,6,1309.0,1,0.0,15.0,1324.0,GasA,5,1,SBrkr,1072,504,0,1576,2.0,0.0,1,1,3,1,4,6,Typ,1,Attchd,1923.0,2,528.0,2,0,312,0,0,0,0,0,NA,0,5,2009,WD ,223500
902,20,RL,0.0,8926,1,0,2,Lvl,AllPub,Corner,2,Edwards,Norm,Norm,1Fam,1Story,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,None,0.0,3,3,CBlock,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,5,1,FuseA,960,0,0,960,0.0,0.0,1,0,3,1,3,5,Typ,0,Basment,1956.0,1,288.0,2,64,0,0,0,160,0,3,NA,0,10,2009,COD,112000
993,60,RL,72.0,8702,1,0,2,Lvl,AllPub,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,4,706.0,1,0.0,220.0,926.0,GasA,5,1,SBrkr,926,678,0,1604,0.0,0.0,2,1,3,1,3,7,Typ,1,Attchd,1997.0,3,470.0,2,0,36,0,0,0,0,0,NA,0,4,2008,WD ,187500
766,30,RL,0.0,10020,1,0,2,Low,AllPub,Inside,0,Edwards,Norm,Norm,1Fam,1Story,1,1,1922,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,2,1,4,4,350.0,1,0.0,333.0,683.0,GasA,4,0,FuseA,904,0,0,904,1.0,0.0,0,1,1,1,2,4,Maj1,0,NA,0.0,0,0.0,2,0,0,0,0,0,0,0,NA,0,3,2009,WD ,61000
903,50,RL,67.0,12354,1,1,3,Lvl,AllPub,Corner,2,Edwards,Norm,Norm,1Fam,1.5Fin,6,8,1920,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,2,1,0.0,1,0.0,684.0,684.0,GasA,4,1,SBrkr,684,512,0,1196,0.0,0.0,1,0,3,1,4,7,Typ,0,Detchd,2005.0,1,528.0,2,0,46,0,0,0,0,4,Shed,800,8,2009,ConLI,110000
1221,30,RL,56.0,4130,1,0,2,Lvl,AllPub,Inside,2,BrkSide,Norm,Norm,1Fam,1Story,3,6,1935,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,CBlock,3,3,1,1,0.0,1,0.0,270.0,270.0,GasA,4,1,SBrkr,729,0,0,729,0.0,0.0,1,0,2,1,3,5,Maj2,0,NA,0.0,0,0.0,0,0,0,0,0,0,0,0,NA,0,7,2008,WD ,52000
1719,120,RL,41.0,6289,1,0,2,Lvl,AllPub,Inside,2,NridgHt,Norm,Norm,TwnhsE,1Story,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4,3,3,5,762.0,1,0.0,600.0,1362.0,GasA,5,1,SBrkr,1362,0,0,1362,1.0,0.0,2,0,2,1,4,6,Typ,1,Attchd,2005.0,2,460.0,2,192,28,0,0,0,0,0,NA,0,6,2007,WD ,207000
